lb	mle	ub	ce	Z	cZ
D15Ertd621e	-3.21343361502697	-0.128537344601079	1.07114453834232	0	-0.539031744487162	-0.357610936680015
Atad3a	-1.1996818829434	0.514149378404316	1.75667704288141	0	0.538179703768882	0.356859401478914
Thoc7	-1.67098547981402	-0.342766252269541	0.856915630673861	0	-0.53669642783616	-0.355812928503397
Cdc123	-1.67098547981402	-0.342766252269541	0.856915630673861	0	-0.536674912577681	-0.355812928503397
Poldip3	-1.62813969828033	-0.342766252269541	0.856915630673861	0	-0.536518609282843	-0.355812928503397
Safb	-2.05659751361726	-0.385612033803232	0.985452975274938	0	-0.536511180692024	-0.355812928503397
Klf13	-1.84236860594879	-0.385612033803232	0.942607193741247	0	-0.53575075034128	-0.355164910759181
Tmem179b	-2.31367220281942	-0.385612033803232	1.07114453834232	0	-0.534530162750878	-0.353998928908438
B4galt6	-1.7995228244151	-0.342766252269541	0.856915630673861	0	-0.534033062903714	-0.353647540791052
Kif13a	-1.75667704288141	0.771224067606475	2.31367220281942	0	0.533737095085802	0.35352260365659
AI462493	-1.02829875680863	0.385612033803236	1.58529391674664	0	0.532349095100724	0.352405980137504
Ap3b1	-1.58529391674664	0.814069849140166	2.27082642128573	0	0.532119138950391	0.352405980137504
Rexo4	-1.97090595054987	-0.342766252269541	0.942607193741247	0	-0.531986497453883	-0.352405980137504
mt-Nd4	-0.814069849140163	0.342766252269544	1.45675657214556	0	0.531972340150137	0.352405980137504
Rrm1	-1.11399031987602	0.42845781533693	1.75667704288141	0	0.531819924038168	0.352405980137504
Phb2	-0.899761412207549	0.342766252269544	1.54244813521295	0	0.531546248048834	0.352306212670541
Polr2c	-0.985452975274935	0.385612033803236	1.58529391674664	0	0.530685022119754	0.351545490709502
Gzf1	-1.37106500907817	0.599840941471703	2.35651798435311	0	0.5303527705428	0.351379906372548
Gja1	-1.92806016901618	-0.428457815336927	1.02829875680863	0	-0.52976984185344	-0.351149305591927
Rtn3	-2.31367220281942	-0.299920470735851	1.15683610140971	0	-0.529740794073638	-0.351149305591927
Nxt2	-2.09944329515095	-0.385612033803232	1.02829875680863	0	-0.529430874285884	-0.351149305591927
Cnot8	-2.01375173208356	-0.428457815336927	1.07114453834232	0	-0.529407599090858	-0.351149305591927
Glud1	-0.856915630673857	0.342766252269544	1.41391079061187	0	0.529161350472158	0.35108044442268
Glb1	-1.88521438748249	-0.342766252269541	0.985452975274938	0	-0.528155566030733	-0.350157717388777
Zdhhc16	-2.05659751361726	-0.342766252269541	0.942607193741247	0	-0.527831356923577	-0.350001302086693
Siva1	-0.856915630673857	0.342766252269544	1.45675657214556	0	0.527430161632778	0.349758365472896
Ide	-1.92806016901618	-0.385612033803232	0.985452975274938	0	-0.526796835676921	-0.349254554376548
Apex1	-2.09944329515095	-0.299920470735851	0.942607193741247	0	-0.525796778351946	-0.348338628865791
Ranbp2	-1.67098547981402	-0.342766252269541	0.856915630673861	0	-0.525606788216165	-0.348333226056862
Cpsf2	-2.27082642128572	-0.428457815336927	1.15683610140971	0	-0.525314690824602	-0.348213065586491
Cdk8	-1.7995228244151	0.642686723005394	2.18513485821834	0	0.524581659171691	0.347734949847714
Sdhd	-1.71383126134772	-0.342766252269541	0.856915630673861	0	-0.524370581295368	-0.347734949847714
Fam178a	-1.62813969828033	-0.342766252269541	0.899761412207552	0	-0.524333650042862	-0.347734949847714
Cinp	-1.07114453834232	0.42845781533693	1.75667704288141	0	0.523884090887416	0.347570316829558
Fbl	-1.71383126134772	-0.299920470735851	0.856915630673861	0	-0.523672554931957	-0.347570316829558
Mpnd	-1.07114453834232	0.42845781533693	1.71383126134772	0	0.523584232001685	0.347570316829558
Setd5	-1.28537344601079	0.899761412207552	2.27082642128573	0	0.523302337676595	0.347570316829558
Fam92a	-1.88521438748249	1.02829875680863	2.95635892582481	0	0.52318658861222	0.347570316829558
Itpr1	-2.31367220281942	-0.385612033803232	1.07114453834232	0	-0.522998434106485	-0.347570316829558
Mrps15	-1.75667704288141	-0.342766252269541	0.899761412207552	0	-0.522775534967991	-0.347570316829558
Uap1	-2.18513485821834	-0.385612033803232	1.11399031987602	0	-0.522645870231382	-0.347570316829558
Aup1	-1.88521438748249	-0.342766252269541	0.899761412207552	0	-0.522521189508709	-0.347570316829558
Vps26a	-0.985452975274935	0.385612033803236	1.62813969828033	0	0.521825150273094	0.347191273155141
Cdr2	-2.65643845508896	-0.257074689202158	0.985452975274938	0	-0.52181334917842	-0.347191273155141
Psmb10	-1.11399031987602	0.42845781533693	1.67098547981402	0	0.520035713180794	0.345404368545337
Csnk1e	-2.01375173208356	-0.342766252269541	0.985452975274938	0	-0.519591979571119	-0.345114278252064
Shoc2	-1.49960235367925	0.556995159938008	1.92806016901618	0	0.519028113771748	0.344689446450096
Chd1	-1.1996818829434	0.471303596870622	1.62813969828033	0	0.518641631260192	0.344463670870088
r_L3	-1.7995228244151	-0.385612033803232	0.985452975274938	0	-0.518047722772776	-0.3440052425205
Zcchc9	-1.75667704288141	-0.299920470735851	0.856915630673861	0	-0.517852517349391	-0.343994088305429
1810026J23Rik	-2.91351314429112	-0.299920470735851	1.24252766447709	0	-0.516227219321106	-0.342378911590239
Mtif2	-1.37106500907817	0.556995159938008	1.92806016901618	0	0.515983311139299	0.3423132854486
r_RMER1A	-0.899761412207549	0.342766252269544	1.49960235367925	0	0.515116464643401	0.34154902046482
Gm10136	-1.32821922754448	-0.299920470735851	0.72837828607278	0	-0.514361507026266	-0.340910333041197
Acp1	-1.54244813521295	-0.299920470735851	0.771224067606475	0	-0.513851827394428	-0.34054679458191
Upf3a	-2.52790111048788	-0.385612033803232	1.11399031987602	0	-0.512715162343437	-0.339480212262653
Necap1	-2.61359267355527	-0.385612033803232	1.1996818829434	0	-0.51119823434464	-0.337987274695321
Lsm14b	-2.05659751361726	-0.342766252269541	0.942607193741247	0	-0.510777562564164	-0.3377238409731
Ttc9c	-1.11399031987602	0.385612033803236	1.71383126134772	0	0.510162326841856	0.337242273793508
Smarcc1	-2.27082642128572	-0.299920470735851	1.07114453834232	0	-0.509706275343981	-0.336939259233834
Bub3	-0.985452975274935	0.385612033803236	1.54244813521295	0	0.508850842150392	0.336188509085786
Prpf6	-0.942607193741243	0.342766252269544	1.54244813521295	0	0.508178150875515	0.335642733613991
Tomm6	-1.37106500907817	-0.299920470735851	0.72837828607278	0	-0.50757504965883	-0.335175048907861
Rad21	-1.92806016901618	-0.342766252269541	0.985452975274938	0	-0.507057302480247	-0.335069552179944
Mnat1	-1.7995228244151	-0.342766252269541	0.942607193741247	0	-0.507028651313895	-0.335069552179944
Tpst2	-1.92806016901618	-0.385612033803232	1.07114453834232	0	-0.506923129301767	-0.335069552179944
Ctnnbip1	-2.27082642128572	-0.342766252269541	1.02829875680863	0	-0.506169183475324	-0.334433007383963
Dnajc9	-1.75667704288141	-0.342766252269541	0.899761412207552	0	-0.505614637622614	-0.334019988997267
Snrnp40	-1.92806016901618	-0.385612033803232	1.02829875680863	0	-0.504890906933064	-0.333417459136444
Cndp2	-1.97090595054987	-0.342766252269541	0.985452975274938	0	-0.504343808326853	-0.333012915604138
Fam165b	-1.88521438748249	-0.342766252269541	1.02829875680863	0	-0.503937543316609	-0.332922022110945
Tmem126a	-1.62813969828033	-0.342766252269541	0.856915630673861	0	-0.503890577637554	-0.332922022110945
Cpsf7	-2.91351314429112	-0.342766252269541	1.02829875680863	0	-0.503179490793651	-0.332500464395771
Mrto4	-1.84236860594879	-0.342766252269541	0.942607193741247	0	-0.503142125973927	-0.332500464395771
Psmb4	-1.58529391674664	-0.342766252269541	0.899761412207552	0	-0.502849575448948	-0.332381187498678
Hbxip	-0.942607193741243	0.342766252269544	1.58529391674664	0	0.502159141273368	0.331922989311927
Pomp	-1.54244813521295	-0.299920470735851	0.814069849140166	0	-0.502068276907884	-0.331922989311927
Ocrl	-2.09944329515095	-0.299920470735851	0.942607193741247	0	-0.501816068501551	-0.331848920852151
Ndufa10	-1.75667704288141	-0.342766252269541	0.985452975274938	0	-0.501402048190194	-0.331593718297352
Uqcrc2	-0.899761412207549	0.299920470735851	1.49960235367925	0	0.499283032875244	0.329429923181462
Arl6ip1	-1.54244813521295	-0.299920470735851	0.814069849140166	0	-0.498798524430292	-0.329096050741096
Ccdc142	-1.15683610140971	0.42845781533693	1.71383126134772	0	0.497830787496795	0.328221294220948
Nr1d2	-2.61359267355527	-0.428457815336927	1.28537344601079	0	-0.496801542797097	-0.327277784694119
Mrpl17	-1.71383126134772	-0.342766252269541	0.899761412207552	0	-0.496229727184453	-0.326846420176502
Zfp598	-2.01375173208356	-0.342766252269541	1.02829875680863	0	-0.495433951219715	-0.326305381543443
Mki67	-1.32821922754448	0.471303596870622	2.27082642128573	0	0.495373362546675	0.326305381543443
Zfml	-1.07114453834232	0.385612033803236	1.49960235367925	0	0.494880541547442	0.326191071786755
Vps4b	-1.75667704288141	-0.342766252269541	0.985452975274938	0	-0.494731316646108	-0.326191071786755
Utp11l	-2.14228907668465	-0.342766252269541	1.02829875680863	0	-0.49471176791587	-0.326191071786755
Mycbp	-1.97090595054987	-0.299920470735851	0.899761412207552	0	-0.494428746898898	-0.326083044192535
Gm11818	-1.92806016901618	-0.342766252269541	1.02829875680863	0	-0.493465185992742	-0.325213781915043
Bloc1s2	-1.58529391674664	-0.299920470735851	0.856915630673861	0	-0.491906170745083	-0.323678514198186
Aip	-1.97090595054987	-0.342766252269541	0.985452975274938	0	-0.491580367439423	-0.323522882349471
Gmps	-1.15683610140971	0.42845781533693	1.75667704288141	0	0.489808886439655	0.321920859120362
Mrpl43	-0.985452975274935	0.342766252269544	1.49960235367925	0	0.489774645941229	0.321920859120362
Zfand6	-2.14228907668465	-0.299920470735851	0.985452975274938	0	-0.487656696918114	-0.319852615357222
Phf12	-1.92806016901618	-0.299920470735851	0.985452975274938	0	-0.48738209579781	-0.319852615357222
Pppde2	-1.49960235367925	0.556995159938008	1.92806016901618	0	0.48736474462387	0.319852615357222
Scand3	-1.75667704288141	-0.299920470735851	0.899761412207552	0	-0.48631425324559	-0.319031886426922
Txn2	-1.54244813521295	-0.299920470735851	0.856915630673861	0	-0.486256812373851	-0.319031886426922
Mrps10	-2.01375173208356	-0.342766252269541	1.02829875680863	0	-0.485909368971782	-0.318852530979239
r_RLTR15	-1.84236860594879	-0.342766252269541	0.985452975274938	0	-0.485157601335627	-0.318381324445966
Utp3	-0.985452975274935	0.342766252269544	1.49960235367925	0	0.485113795346257	0.318381324445966
Vbp1	-0.942607193741243	0.342766252269544	1.49960235367925	0	0.484457334252164	0.317856618070844
Ncbp2	-1.62813969828033	-0.299920470735851	0.856915630673861	0	-0.484258018346549	-0.317842954619036
Ccdc86	-1.24252766447709	0.471303596870622	1.75667704288141	0	0.482575953040143	0.316369455354527
Slc35c2	-2.01375173208356	-0.385612033803232	1.11399031987602	0	-0.482565347553251	-0.316369455354527
Kars	-1.84236860594879	-0.299920470735851	0.942607193741247	0	-0.482043966757176	-0.315996006176816
Dst	-0.856915630673857	0.299920470735851	1.41391079061187	0	0.481321726281333	0.315398159275207
Ppp1r10	-1.92806016901618	-0.299920470735851	0.942607193741247	0	-0.48050875434352	-0.314699011381402
Glul	-1.1996818829434	0.385612033803236	1.67098547981402	0	0.48024603251507	0.314614777623828
Anapc16	-1.7995228244151	-0.342766252269541	0.942607193741247	0	-0.480051654309461	-0.314606896580133
Trmt1	-1.24252766447709	0.42845781533693	1.71383126134772	0	0.479464833873071	0.314160614535645
Ogdh	-0.856915630673857	0.299920470735851	1.45675657214556	0	0.478833530032763	0.313664710055694
Cdk17	-2.05659751361726	-0.299920470735851	0.985452975274938	0	-0.478211612860005	-0.313179363159897
Mrp63	-1.62813969828033	-0.299920470735851	0.856915630673861	0	-0.477987607988119	-0.313138495803063
Pfas	-1.62813969828033	0.556995159938008	1.92806016901618	0	0.47773860801339	0.313069707600512
Aldh18a1	-2.01375173208356	-0.342766252269541	1.02829875680863	0	-0.476877211787061	-0.312317108786209
Sdf2	-1.84236860594879	-0.257074689202158	0.856915630673861	0	-0.476268930378629	-0.311847236152618
Mrpl51	-1.49960235367925	-0.257074689202158	0.814069849140166	0	-0.476013505585571	-0.311771390303973
Api5	-1.15683610140971	0.385612033803236	1.58529391674664	0	0.473786251889886	0.309494059728675
Timm8b	-1.37106500907817	-0.257074689202158	0.771224067606475	0	-0.472913450017188	-0.308729142392006
Ept1	-2.14228907668465	-0.257074689202158	0.985452975274938	0	-0.47146829501214	-0.307397504781924
Lsm12	-1.07114453834232	0.342766252269544	1.58529391674664	0	0.471166222220461	0.307397504781924
Dcakd	-1.15683610140971	0.385612033803236	1.62813969828033	0	0.471157204068985	0.307397504781924
Zfp236	-2.22798063975203	-0.299920470735851	1.02829875680863	0	-0.470591711039935	-0.306975997921128
Gatad2a	-1.15683610140971	0.556995159938008	2.01375173208357	0	0.469987052835381	0.306510839891885
Triap1	-2.05659751361726	-0.342766252269541	1.07114453834232	0	-0.469355342301446	-0.306219211610377
March6	-1.58529391674664	2.05659751361726	3.85612033803236	0	0.469349858625517	0.306219211610377
Mapksp1	-1.7995228244151	-0.342766252269541	0.942607193741247	0	-0.468894987384786	-0.306045432882644
Tssc4	-1.88521438748249	-0.342766252269541	0.985452975274938	0	-0.468818240517682	-0.306045432882644
Esyt2	-2.05659751361726	-0.299920470735851	0.985452975274938	0	-0.468112715990506	-0.305468001742646
Pdcd5	-1.54244813521295	-0.299920470735851	0.856915630673861	0	-0.467554917323419	-0.305055451223574
Fam49b	-2.09944329515095	-0.385612033803232	1.15683610140971	0	-0.46626989346175	-0.303831736192552
Arglu1	-1.88521438748249	-0.299920470735851	0.985452975274938	0	-0.465932060860697	-0.303726925291645
1110008P14Rik	-1.07114453834232	0.342766252269544	1.58529391674664	0	0.465799702449771	0.303726925291645
Atp5d	-1.41391079061187	-0.257074689202158	0.771224067606475	0	-0.463719773378763	-0.301815002941886
Cib1	-1.11399031987602	0.342766252269544	1.75667704288141	0	0.46357314431212	0.301815002941886
Rbm26	-1.92806016901618	-0.299920470735851	0.985452975274938	0	-0.463475386219446	-0.301815002941886
Srrm2	-2.82782158122373	-1.41391079061187	1.8423686059488	0	-0.463332507835214	-0.301815002941886
Noc3l	-1.11399031987602	0.342766252269544	1.54244813521295	0	0.462691547994977	0.3013102663842
5730601F06Rik	-2.01375173208356	-0.299920470735851	0.985452975274938	0	-0.462222335925963	-0.300997077913458
1700123O20Rik	-1.75667704288141	0.556995159938008	1.97090595054988	0	0.459461710736894	0.298296681212261
3110001D03Rik	-1.07114453834232	0.342766252269544	1.67098547981402	0	0.459423287243685	0.298296681212261
Ndufa5	-1.07114453834232	0.342766252269544	1.54244813521295	0	0.45637592473436	0.295109222295244
Atf6	-2.87066736275743	-0.342766252269541	1.15683610140971	0	-0.456056280056918	-0.294963432840451
Aaas	-1.97090595054987	-0.299920470735851	1.02829875680863	0	-0.455481439814152	-0.294533129577847
Uba2	-1.84236860594879	-0.342766252269541	1.02829875680863	0	-0.453793351839356	-0.293134634124788
Rpl7a	-0.814069849140163	0.257074689202158	1.28537344601079	0	0.453707091434398	0.293134634124788
Ywhae	-1.28537344601079	-0.257074689202158	0.771224067606475	0	-0.453660044906872	-0.293134634124788
Zdhhc12	-1.71383126134772	-0.299920470735851	0.942607193741247	0	-0.453104596534328	-0.292726222202366
Tarbp2	-1.02829875680863	0.342766252269544	1.54244813521295	0	0.452270415478639	0.292208057642999
Csrnp1	-2.3993637658868	-0.299920470735851	1.11399031987602	0	-0.452094781999641	-0.292208057642999
Psme4	-1.45675657214556	-0.257074689202158	0.814069849140166	0	-0.452072427493615	-0.292208057642999
r_B1F	-0.814069849140163	0.257074689202158	1.28537344601079	0	0.451870679611811	0.292193934366171
Grpel1	-1.67098547981402	-0.257074689202158	0.899761412207552	0	-0.45069853985086	-0.291098691896231
Rell1	-1.97090595054987	-0.428457815336927	1.32821922754448	0	-0.450354672317689	-0.290926345675588
Hcfc1	-1.15683610140971	0.385612033803236	1.58529391674664	0	0.449887445590074	0.290616606649757
Arpp19	-0.899761412207549	0.299920470735851	1.41391079061187	0	0.448587332577574	0.289379160544228
Rprd2	-1.97090595054987	-0.299920470735851	1.07114453834232	0	-0.448178381138701	-0.289134510364732
Gon4l	-1.28537344601079	0.42845781533693	1.92806016901618	0	0.447905925162349	0.289041916375992
6430527G18Rik	-1.67098547981402	-0.299920470735851	0.942607193741247	0	-0.446526168420176	-0.287716148399406
Mrpl54	-1.84236860594879	-0.342766252269541	1.02829875680863	0	-0.446027433561978	-0.287410604257644
Snurf	-1.58529391674664	0.942607193741247	2.87066736275743	0	0.445872899025939	0.287410604257644
Mrps17	-1.71383126134772	-0.299920470735851	0.942607193741247	0	-0.445042703947092	-0.286697176662215
Txndc17	-1.28537344601079	-0.257074689202158	0.72837828607278	0	-0.444697654002622	-0.286524005731327
Csnk2a2	-2.05659751361726	-0.299920470735851	1.02829875680863	0	-0.44369941437321	-0.285682913871959
Carm1	-2.05659751361726	-0.299920470735851	1.07114453834232	0	-0.443563036148974	-0.285682913871959
Eprs	-0.899761412207549	0.299920470735851	1.41391079061187	0	0.443338408791983	0.285643897829709
Uhrf2	-2.09944329515095	-0.257074689202158	0.985452975274938	0	-0.442666953129165	-0.285107577752947
Ppp1r8	-1.7995228244151	-0.299920470735851	0.985452975274938	0	-0.442272829040755	-0.285095958867983
Mrpl9	-1.1996818829434	0.385612033803236	1.62813969828033	0	0.442269917451178	0.285095958867983
Ilf3	-1.71383126134772	-0.299920470735851	0.942607193741247	0	-0.442087738066872	-0.285095958867983
Csnk1a1	-1.49960235367925	-0.257074689202158	0.856915630673861	0	-0.440164594685503	-0.283167269566123
Bsdc1	-1.28537344601079	0.385612033803236	1.67098547981402	0	0.439546894395896	0.282691162192698
Tomm34	-1.92806016901618	-0.299920470735851	1.02829875680863	0	-0.438627935314201	-0.281879971824882
Ythdf1	-1.49960235367925	0.72837828607278	2.05659751361726	0	0.437000033370405	0.28032195137982
Nup50	-1.7995228244151	-0.299920470735851	0.942607193741247	0	-0.436701783002449	-0.28032195137982
Sec14l1	-1.67098547981402	-0.299920470735851	0.985452975274938	0	-0.43664218668045	-0.28032195137982
Schip1	-1.92806016901618	-0.299920470735851	1.07114453834232	0	-0.43646755346474	-0.28032195137982
D4Ertd22e	-1.97090595054987	-0.299920470735851	1.07114453834232	0	-0.435885079495151	-0.27988547428683
Cacybp	-0.985452975274935	0.299920470735851	1.41391079061187	0	0.434649476904535	0.278722747673732
Anp32b	-0.942607193741243	0.299920470735851	1.41391079061187	0	0.434135295153068	0.278362409116958
Gas5	-0.899761412207549	0.257074689202158	1.32821922754448	0	0.433858304093877	0.278305252853551
Nsdhl	-1.37106500907817	0.42845781533693	1.8423686059488	0	0.433634138022582	0.278305252853551
Armc8	-1.28537344601079	0.42845781533693	1.67098547981402	0	0.433513448457455	0.278305252853551
Eng	-1.97090595054987	-0.299920470735851	1.11399031987602	0	-0.432864393674267	-0.277795146991105
Rasa2	-2.18513485821834	-0.342766252269541	1.11399031987602	0	-0.432527932292253	-0.277671038687249
Braf	-1.37106500907817	0.471303596870622	1.8423686059488	0	0.432372406638177	0.277671038687249
Cmtm6	-1.88521438748249	-0.299920470735851	1.02829875680863	0	-0.431666029118744	-0.277097419534771
r_ID2	-1.7995228244151	-0.342766252269541	1.07114453834232	0	-0.431252000271778	-0.276852205766136
Aprt	-0.942607193741243	0.299920470735851	1.41391079061187	0	0.431064933073124	0.276852205766136
Gtf2e1	-1.07114453834232	0.342766252269544	1.45675657214556	0	0.430747131191335	0.2767655600741
Bax	-1.32821922754448	-0.257074689202158	0.814069849140166	0	-0.43060656028077	-0.2767655600741
Gse1	-2.14228907668465	-0.214228907668465	0.985452975274938	0	-0.430031006403589	-0.276741848880797
Gfm2	-1.92806016901618	-0.299920470735851	1.02829875680863	0	-0.430010077485689	-0.276741848880797
Tmem85	-1.7995228244151	-0.257074689202158	0.942607193741247	0	-0.429762983986921	-0.276741848880797
Nans	-1.11399031987602	0.342766252269544	1.54244813521295	0	0.429680164866089	0.276741848880797
Nom1	-1.84236860594879	-0.299920470735851	1.02829875680863	0	-0.429456225725467	-0.276741848880797
Tbrg1	-1.54244813521295	-0.257074689202158	0.899761412207552	0	-0.429444427919346	-0.276741848880797
Ilf2	-1.28537344601079	0.385612033803236	1.75667704288141	0	0.427440702749446	0.27487990106225
A930001N09Rik	-1.84236860594879	0.642686723005394	2.3993637658868	0	0.427386375887597	0.27487990106225
Scamp3	-0.985452975274935	0.299920470735851	1.41391079061187	0	0.42563339355664	0.273351001476696
Jub	-1.7995228244151	-0.299920470735851	0.985452975274938	0	-0.42562800486059	-0.273351001476696
Cct6a	-1.32821922754448	-0.257074689202158	0.771224067606475	0	-0.425417410857694	-0.273328593478114
Ccdc50	-2.95635892582481	-0.257074689202158	1.32821922754448	0	-0.424346879196328	-0.272352085917623
Snrpn	-1.62813969828033	0.899761412207552	2.82782158122373	0	0.423935570076034	0.272266464805689
Crebzf	-2.22798063975203	-0.299920470735851	1.15683610140971	0	-0.423888745028035	-0.272266464805689
Ubtf	-0.985452975274935	0.299920470735851	1.45675657214556	0	0.422190520845659	0.270593998662731
Ndufa13	-1.49960235367925	-0.257074689202158	0.899761412207552	0	-0.421613373878512	-0.270165270472065
Eif3j	-1.67098547981402	-0.257074689202158	0.942607193741247	0	-0.420940968353038	-0.269630955593776
r_LTRIS_Mus	-1.84236860594879	-0.299920470735851	1.07114453834232	0	-0.41978783804964	-0.268815375090153
Zbtb11	-1.92806016901618	-0.299920470735851	1.07114453834232	0	-0.419721099979241	-0.268815375090153
Sec24c	-2.65643845508896	-0.342766252269541	1.32821922754448	0	-0.419633321898964	-0.268815375090153
Rrp15	-1.1996818829434	0.342766252269544	1.62813969828033	0	0.419205323976334	0.268552343965619
Ppp1r15b	-1.02829875680863	0.299920470735851	1.41391079061187	0	0.418006197182346	0.267434412962462
Mapk7	-1.37106500907817	0.385612033803236	1.75667704288141	0	0.417749843423716	0.267407478723604
Thumpd1	-2.05659751361726	-0.257074689202158	1.07114453834232	0	-0.417600136515265	-0.267407478723604
Mphosph8	-1.97090595054987	-0.257074689202158	1.02829875680863	0	-0.416927400871646	-0.266873390781677
1500009L16Rik	-2.48505532895419	-0.257074689202158	1.1996818829434	0	-0.416200235005423	-0.266473708285888
Ufc1	-1.02829875680863	0.299920470735851	1.41391079061187	0	0.416184920131348	0.266473708285888
Bcar1	-2.22798063975203	-0.214228907668465	1.02829875680863	0	-0.415884608197558	-0.266352502374941
Man2b1	-1.84236860594879	-0.257074689202158	1.02829875680863	0	-0.415195293001681	-0.265822537340414
Thoc4	-1.75667704288141	-0.257074689202158	0.985452975274938	0	-0.415024378144425	-0.265822537340414
Pfdn4	-0.985452975274935	0.299920470735851	1.45675657214556	0	0.414690294535398	0.265663992730043
Cyb5r1	-1.71383126134772	-0.257074689202158	0.942607193741247	0	-0.414298532968365	-0.265441586354692
Prune	-1.97090595054987	-0.299920470735851	1.11399031987602	0	-0.412773405205945	-0.263963968233197
Ccdc55	-1.02829875680863	0.299920470735851	1.41391079061187	0	0.411551301945673	0.262822110884944
Atp5h	-0.856915630673857	0.257074689202158	1.32821922754448	0	0.411188247652097	0.262631824826646
Wwp1	-2.74213001815634	-0.299920470735851	1.32821922754448	0	-0.410922900029844	-0.262588693286829
Bms1	-1.15683610140971	0.342766252269544	1.54244813521295	0	0.410766823101629	0.262588693286829
R3hcc1	-2.01375173208356	-0.257074689202158	1.02829875680863	0	-0.409756545803729	-0.261815185282774
Sec11c	-1.75667704288141	-0.257074689202158	0.985452975274938	0	-0.40968564846834	-0.261815185282774
Hn1l	-1.62813969828033	0.514149378404316	1.88521438748249	0	0.409139836679266	0.261622138949034
Dhrs7b	-1.24252766447709	0.342766252269544	1.58529391674664	0	0.409128685725115	0.261622138949034
Gm561	-1.84236860594879	-0.257074689202158	1.02829875680863	0	-0.408118139326591	-0.260715460127353
Lsm6	-0.942607193741243	0.257074689202158	1.37106500907817	0	0.407747582525335	0.260618181490745
Peli1	-2.18513485821834	-0.257074689202158	1.11399031987602	0	-0.407335909609115	-0.260618181490745
Hadha	-1.67098547981402	-0.257074689202158	0.985452975274938	0	-0.407286628271658	-0.260618181490745
r_L1ME1	-0.985452975274935	0.299920470735851	1.49960235367925	0	0.407213085959275	0.260618181490745
Tpd52	-1.24252766447709	0.342766252269544	1.88521438748249	0	0.406923701186506	0.260618181490745
Pdcl	-1.97090595054987	-0.299920470735851	1.11399031987602	0	-0.406882251938009	-0.260618181490745
Psmb7	-1.67098547981402	-0.257074689202158	0.942607193741247	0	-0.406172231108719	-0.260044561415197
Vegfb	-1.07114453834232	0.299920470735851	1.54244813521295	0	0.405731101051243	0.259768358128176
Mrpl12	-1.02829875680863	0.299920470735851	1.49960235367925	0	0.405304660676229	0.259508441792291
Denr	-0.899761412207549	0.257074689202158	1.32821922754448	0	0.403612392461374	0.258033291867516
Trappc1	-1.84236860594879	-0.299920470735851	1.07114453834232	0	-0.403419417210426	-0.258033291867516
Tcerg1	-1.1996818829434	0.342766252269544	1.49960235367925	0	0.403395966037222	0.258033291867516
Smarca5	-1.28537344601079	0.556995159938008	1.92806016901618	0	0.402727171706098	0.25771042828776
Deaf1	-1.45675657214556	0.42845781533693	1.7995228244151	0	0.402720843152866	0.25771042828776
Ccni	-1.84236860594879	-0.214228907668465	0.942607193741247	0	-0.401313573275723	-0.256366936634779
Ncrna00081	-2.14228907668465	-0.214228907668465	1.07114453834232	0	-0.400871703227415	-0.256090428762746
Pkp4	-1.75667704288141	-0.342766252269541	1.11399031987602	0	-0.400090737959757	-0.255634667384296
Mpi	-1.97090595054987	-0.299920470735851	1.15683610140971	0	-0.400075866134509	-0.255634667384296
Oxa1l	-1.49960235367925	0.42845781533693	1.7995228244151	0	0.399829860912936	0.25557465537312
r_IAPEY3-int	-1.71383126134772	-0.299920470735851	1.07114453834232	0	-0.398748371358976	-0.254747039735304
Zfp516	-2.44220954742049	-0.299920470735851	1.24252766447709	0	-0.398697168936128	-0.254747039735304
Acaa1a	-1.75667704288141	-0.257074689202158	1.02829875680863	0	-0.398299374346612	-0.254519482252545
Polr2a	-2.14228907668465	-0.257074689202158	1.11399031987602	0	-0.39748901873151	-0.253836383497483
Dmtf1	-1.37106500907817	0.385612033803236	1.67098547981402	0	0.397010915076458	0.253615731111144
Naa50	-1.62813969828033	-0.257074689202158	0.985452975274938	0	-0.39690554279261	-0.253615731111144
Huwe1	-0.856915630673857	0.214228907668465	1.28537344601079	0	0.396084042210521	0.253118687769543
Cdk7	-1.75667704288141	-0.257074689202158	0.985452975274938	0	-0.396071626697968	-0.253118687769543
Cept1	-1.84236860594879	-0.257074689202158	1.02829875680863	0	-0.395651750818162	-0.253066344108291
Anapc13	-0.942607193741243	0.257074689202158	1.37106500907817	0	0.395640529479329	0.253066344108291
Smg5	-1.28537344601079	0.385612033803236	1.62813969828033	0	0.394668480110184	0.252205402241597
Slc7a5	-1.11399031987602	0.299920470735851	1.49960235367925	0	0.394306228656947	0.252017445490528
9130404D08Rik	-2.27082642128572	-0.299920470735851	1.24252766447709	0	-0.393907886223272	-0.251789699827658
Glg1	-3.0420504888922	-0.342766252269541	1.24252766447709	0	-0.393670599123508	-0.251739656389468
Cwc25	-1.28537344601079	0.342766252269544	1.75667704288141	0	0.393066415517922	0.251284919918175
Gpc3	-1.28537344601079	0.342766252269544	1.62813969828033	0	0.392714111770876	0.251282787416706
Hsf2	-2.18513485821834	-0.214228907668465	1.11399031987602	0	-0.392611026816551	-0.251282787416706
Nhlrc2	-1.71383126134772	0.42845781533693	1.97090595054988	0	0.392447542680919	0.251282787416706
